name	type	tags
Bagging, boosting and stacking in machine learning	question	machine-learning,boosting,ensemble,bagging,model-averaging
What does AUC stand for and what is it?	question	classification,prediction,roc,auc,abbreviation
How would you explain Markov Chain Monte Carlo (MCMC) to a layperson?	question	bayesian,mcmc,intuition,teaching
Is $R^2$ useful or dangerous?	question	regression,r-squared
Why does a 95% Confidence Interval (CI) not imply a 95% chance of containing the mean?	question	probability,confidence-interval,sampling,mean,population
What are common statistical sins?	question	fallacy
Is there any reason to prefer the AIC or BIC over the other?	question	modeling,aic,cross-validation,bic,model-selection
How would you explain covariance to someone who understands only the mean?	question	variance,covariance,intuition,teaching
How to know that your machine learning problem is hopeless?	question	machine-learning,forecasting,modeling,model-selection,forecastability
What are the differences between Factor Analysis and Principal Component Analysis?	question	pca,factor-analysis
What is the difference between data mining, statistics, machine learning and AI?	question	machine-learning,data-mining
What is batch size in neural network?	question	neural-networks,python,terminology,keras
What is the best introductory Bayesian statistics textbook?	question	bayesian,references
Algorithms for automatic model selection	question	references,feature-selection,model-selection,aic,stepwise-regression
Which &quot;mean&quot; to use and when?	question	types-of-averages
How should I transform non-negative data including zeros?	question	data-transformation,large-data
When (and why) should you take the log of a distribution (of numbers)?	question	distributions,data-transformation,logarithm
What does the hidden layer in a neural network compute?	question	machine-learning,neural-networks,nonlinear-regression
What should I do when my neural network doesn&#39;t learn?	question	neural-networks,deep-learning
ROC vs precision-and-recall curves	question	machine-learning,roc,precision-recall
How to choose a predictive model after k-fold cross-validation?	question	cross-validation,model-selection
How to interpret a QQ plot	question	r,data-visualization,inference,qq-plot
What is a data scientist?	question	terminology,definition,careers
How to summarize data by group in R?	question	r,data-transformation
When should I use lasso vs ridge?	question	regression,lasso,ridge-regression
How do I get the number of rows of a data.frame in R?	question	r
How to deal with perfect separation in logistic regression?	question	r,regression,logistic,separation
Why the sudden fascination with tensors?	question	machine-learning,references,matrix,linear-algebra,tensor
In linear regression, when is it appropriate to use the log of an independent variable instead of the actual values?	question	regression,distributions,data-transformation,logarithm,regression-strategies
R&#39;s lmer cheat sheet	question	r,mixed-model,random-effects-model,fixed-effects-model,lme4-nlme
Can principal component analysis be applied to datasets containing a mix of continuous and categorical variables?	question	categorical-data,pca,correspondence-analysis,mixed-type-data
Statistics Jokes	question	references,humor
PCA on correlation or covariance?	question	correlation,pca,covariance,factor-analysis
Generative vs. discriminative	question	machine-learning,generative-models
How exactly does one “control for other variables”?	question	regression,causality,confounding,controlling-for-a-variable,statistics-in-media
Does Julia have any hope of sticking in the statistical community?	question	r,computational-statistics,software,computing,julia
What intuitive explanation is there for the central limit theorem?	question	intuition,central-limit-theorem
Why is Newton&#39;s method not widely used in machine learning?	question	machine-learning,optimization,gradient-descent,hessian
What are the advantages of ReLU over sigmoid function in deep neural networks?	question	machine-learning,neural-networks,sigmoid-curve
Intuitive explanation for dividing by $n-1$ when calculating standard deviation?	question	standard-error,intuition,teaching,bessels-correction
Training on the full dataset after cross-validation?	question	machine-learning,cross-validation,model-selection
Can a probability distribution value exceeding 1 be OK?	question	distributions,probability,normal-distribution,pdf
Choice of K in K-fold cross-validation	question	machine-learning,classification,cross-validation
A list of cost functions used in neural networks, alongside applications	question	machine-learning,neural-networks
What is the influence of C in SVMs with linear kernel?	question	machine-learning,svm,libsvm
What&#39;s the difference between variance and standard deviation?	question	variance,mathematical-statistics,standard-deviation
How to determine which distribution fits my data best?	question	r,distributions,goodness-of-fit,kolmogorov-smirnov,distribution-identification
R vs SAS, why is SAS preferred by private companies?	question	r,sas
Cohen&#39;s kappa in plain English	question	classification,data-mining,cohens-kappa
Why do we need sigma-algebras to define probability spaces?	question	probability,intuition,measure-theory,sigma-algebra
Are large data sets inappropriate for hypothesis testing?	question	hypothesis-testing,statistical-significance,dataset,sample-size,large-data
What&#39;s the difference between principal component analysis and multidimensional scaling?	question	pca,multidimensional-scaling,pcoa
What is the difference between a consistent estimator and an unbiased estimator?	question	unbiased-estimator,estimators,consistency
Amazon interview question—probability of 2nd interview	question	probability,bayesian,conditional-probability
The Sleeping Beauty Paradox	question	decision-theory,paradox
What&#39;s the difference between Normalization and Standardization?	question	descriptive-statistics,normalization,standardization
Bottom to top explanation of the Mahalanobis distance?	question	normal-distribution,mathematical-statistics,distance,pattern-recognition,intuition
Is Facebook coming to an end?	question	hypothesis-testing,correlation,epidemiology,social-network
Obtaining knowledge from a random forest	question	machine-learning,data-mining,interaction,random-forest,cart
What is the difference between a neural network and a deep neural network, and why do the deep ones work better?	question	neural-networks,deep-learning
Why is accuracy not the best measure for assessing classification models?	question	machine-learning,classification,accuracy,model-evaluation,scoring-rules
How to choose between Pearson and Spearman correlation?	question	correlation,pearson-r,spearman-rho
Help me understand Bayesian prior and posterior distributions	question	distributions,bayesian,prior,posterior
When is it ok to remove the intercept in a linear regression model?	question	regression,linear-model,r-squared,intercept
Does causation imply correlation?	question	correlation,causality
Correlations with unordered categorical variables	question	r,correlation,categorical-data,continuous-data,mixed-type-data
Gradient Boosting Tree vs Random Forest	question	machine-learning,random-forest,cart,boosting,ensemble
What does 1x1 convolution mean in a neural network?	question	neural-networks,deep-learning,convolution,conv-neural-network
How to reverse PCA and reconstruct original variables from several principal components?	question	pca,dimensionality-reduction,svd
Deriving the conditional distributions of a multivariate normal distribution	question	normal-distribution,conditional-probability
How are the standard errors of coefficients calculated in a regression?	question	r,regression,standard-error,lm
How to intuitively explain what a kernel is?	question	machine-learning,svm,references,kernel-trick,intuition
What is the difference between linear regression and logistic regression?	question	regression,logistic,linear-model
What&#39;s the difference between probability and statistics?	question	probability,teaching,mathematical-statistics
Pearson&#39;s or Spearman&#39;s correlation with non-normal data	question	correlation,normality-assumption,pearson-r,spearman-rho
Why are p-values uniformly distributed under the null hypothesis?	question	p-value,uniform
What is the difference between convolutional neural networks, restricted Boltzmann machines, and auto-encoders?	question	neural-networks,deep-learning,conv-neural-network,autoencoders,rbm
Batch gradient descent versus stochastic gradient descent	question	optimization,gradient-descent,sgd
Free statistical textbooks	question	teaching,references
Numerical example to understand Expectation-Maximization	question	regression,probability,mathematical-statistics,intuition,expectation-maximization
At each step of a limiting infinite process, put 10 balls in an urn and remove one at random. How many balls are left?	question	probability,paradox
Why does the Cauchy distribution have no mean?	question	distributions,mathematical-statistics,mean,pdf,cauchy
Should one remove highly correlated variables before doing PCA?	question	correlation,pca
What if residuals are normally distributed, but y is not?	question	regression,residuals,error,normality-assumption
What is the .632+ rule in bootstrapping?	question	bootstrap
How would you explain the difference between correlation and covariance?	question	correlation,covariance
Most interesting statistical paradoxes	question	paradox
What&#39;s wrong with XKCD&#39;s Frequentists vs. Bayesians comic?	question	bayesian,frequentist
Differences between cross validation and bootstrapping to estimate the prediction error	question	cross-validation,predictive-models,bootstrap
Is there an intuitive interpretation of $A^TA$ for a data matrix $A$?	question	matrix,covariance-matrix,correlation-matrix
How does a Support Vector Machine (SVM) work?	question	machine-learning,classification,svm,statistical-learning
If 900 out of 1000 people say a car is blue, what is the probability that it is blue?	question	probability
Assessing approximate distribution of data based on a histogram	question	distributions,data-visualization,histogram,binning
How does Keras &#39;Embedding&#39; layer work?	question	text-mining,word-embeddings,keras
Books for self-studying time series analysis?	question	time-series,self-study,references
Removal of statistically significant intercept term increases $R^2$ in linear model	question	r,linear-model,interpretation,r-squared,intercept
Why L1 norm for sparse models	question	regression,lasso,regularization,ridge-regression
Nested cross validation for model selection	question	cross-validation,model-selection
What&#39;s a real-world example of &quot;overfitting&quot;?	question	overfitting
Why normalize images by subtracting dataset&#39;s image mean, instead of the current image mean in deep learning?	question	deep-learning,image-processing
What is the difference between linear regression on y with x and x with y?	question	regression,correlation,linear-model,pearson-r
ASA discusses limitations of $p$-values - what are the alternatives?	question	hypothesis-testing,bayesian,p-value,frequentist
Detecting a given face in a database of facial images	question	machine-learning,clustering,image-processing
What skills are required to perform large scale statistical analyses?	question	regression,machine-learning,multivariate-analysis,large-data
What misused statistical terms are worth correcting?	question	terminology
Difference between neural net weight decay and learning rate	question	neural-networks,terminology
Objective function, cost function, loss function: are they the same thing?	question	machine-learning,terminology,artificial-intelligence
Why does a time series have to be stationary?	question	regression,time-series,stationarity
When is R squared negative?	question	regression,spss,r-squared
US Election results 2016: What went wrong with prediction models?	question	predictive-models,ensemble,confounding
How to choose between t-test or non-parametric test e.g. Wilcoxon in small samples	question	hypothesis-testing,t-test,nonparametric,small-sample,wilcoxon-mann-whitney
Crossed vs nested random effects: how do they differ and how are they specified correctly in lme4?	question	r,mixed-model,lme4-nlme,multilevel-analysis,random-effects-model
Intuitive explanation of unit root	question	intuition,unit-root
What is the difference between off-policy and on-policy learning?	question	machine-learning,reinforcement-learning,artificial-intelligence
How to annoy a statistical referee?	question	references,referee
Is it possible to train a neural network without backpropagation?	question	machine-learning,neural-networks,optimization,backpropagation
Conditional inference trees vs traditional decision trees	question	r,machine-learning,cart
What is covariance in plain language?	question	correlation,repeated-measures,terminology,covariance,independence
When to use gamma GLMs?	question	generalized-linear-model,gamma-distribution
Comprehensive list of activation functions in neural networks with pros/cons	question	neural-networks,references
Percentile vs quantile vs quartile	question	descriptive-statistics,quantiles,median,percentage
When should linear regression be called &quot;machine learning&quot;?	question	regression,machine-learning,multiple-regression,terminology,definition
Locating freely available data samples	question	dataset,sample,population,teaching
What&#39;s the difference between correlation and simple linear regression?	question	correlation,regression
How to select kernel for SVM?	question	machine-learning,svm,kernel-trick
Difference between standard error and standard deviation	question	mean,standard-deviation,standard-error,intuition
What is an embedding layer in a neural network?	question	machine-learning,neural-networks,python,word-embeddings
PCA and proportion of variance explained	question	regression,pca,linear-model,dimensionality-reduction
KL divergence between two univariate Gaussians	question	normal-distribution,kullback-leibler
Interpreting plot.lm()	question	r,regression,data-visualization,residuals,outliers
&quot;Best&quot; series of colors to use for differentiating series in publication-quality plots	question	data-visualization
