name	type	tags
How to intuitively explain what a kernel is?	question	machine-learning,svm,references,kernel-trick,intuition
What is the difference between linear regression and logistic regression?	question	regression,logistic,linear-model
What&#39;s the difference between probability and statistics?	question	probability,teaching,mathematical-statistics
Pearson&#39;s or Spearman&#39;s correlation with non-normal data	question	correlation,normality-assumption,pearson-r,spearman-rho
Why are p-values uniformly distributed under the null hypothesis?	question	p-value,uniform
What is the difference between convolutional neural networks, restricted Boltzmann machines, and auto-encoders?	question	neural-networks,deep-learning,conv-neural-network,autoencoders,rbm
Batch gradient descent versus stochastic gradient descent	question	optimization,gradient-descent,sgd
Free statistical textbooks	question	teaching,references
Numerical example to understand Expectation-Maximization	question	regression,probability,mathematical-statistics,intuition,expectation-maximization
At each step of a limiting infinite process, put 10 balls in an urn and remove one at random. How many balls are left?	question	probability,paradox
Why does the Cauchy distribution have no mean?	question	distributions,mathematical-statistics,mean,pdf,cauchy
Should one remove highly correlated variables before doing PCA?	question	correlation,pca
What if residuals are normally distributed, but y is not?	question	regression,residuals,error,normality-assumption
How would you explain the difference between correlation and covariance?	question	correlation,covariance
Most interesting statistical paradoxes	question	paradox
What&#39;s wrong with XKCD&#39;s Frequentists vs. Bayesians comic?	question	bayesian,frequentist
What is the .632+ rule in bootstrapping?	question	bootstrap
Differences between cross validation and bootstrapping to estimate the prediction error	question	cross-validation,predictive-models,bootstrap
Is there an intuitive interpretation of $A^TA$ for a data matrix $A$?	question	matrix,covariance-matrix,correlation-matrix
How does a Support Vector Machine (SVM) work?	question	machine-learning,classification,svm,statistical-learning
If 900 out of 1000 people say a car is blue, what is the probability that it is blue?	question	probability
Assessing approximate distribution of data based on a histogram	question	distributions,data-visualization,histogram,binning
How does Keras &#39;Embedding&#39; layer work?	question	text-mining,word-embeddings,keras
Books for self-studying time series analysis?	question	time-series,self-study,references
Removal of statistically significant intercept term increases $R^2$ in linear model	question	r,linear-model,interpretation,r-squared,intercept
Why L1 norm for sparse models	question	regression,lasso,regularization,ridge-regression
Nested cross validation for model selection	question	cross-validation,model-selection
What&#39;s a real-world example of &quot;overfitting&quot;?	question	overfitting
Why normalize images by subtracting dataset&#39;s image mean, instead of the current image mean in deep learning?	question	deep-learning,image-processing
What is the difference between linear regression on y with x and x with y?	question	regression,correlation,linear-model,pearson-r
ASA discusses limitations of $p$-values - what are the alternatives?	question	hypothesis-testing,bayesian,p-value,frequentist
Detecting a given face in a database of facial images	question	machine-learning,clustering,image-processing
What skills are required to perform large scale statistical analyses?	question	regression,machine-learning,multivariate-analysis,large-data
What misused statistical terms are worth correcting?	question	terminology
Difference between neural net weight decay and learning rate	question	neural-networks,terminology
Objective function, cost function, loss function: are they the same thing?	question	machine-learning,terminology,artificial-intelligence
Why does a time series have to be stationary?	question	regression,time-series,stationarity
US Election results 2016: What went wrong with prediction models?	question	predictive-models,ensemble,confounding
When is R squared negative?	question	regression,spss,r-squared
How to choose between t-test or non-parametric test e.g. Wilcoxon in small samples	question	hypothesis-testing,t-test,nonparametric,small-sample,wilcoxon-mann-whitney
Crossed vs nested random effects: how do they differ and how are they specified correctly in lme4?	question	r,mixed-model,lme4-nlme,multilevel-analysis,random-effects-model
Intuitive explanation of unit root	question	intuition,unit-root
What is the difference between off-policy and on-policy learning?	question	machine-learning,reinforcement-learning,artificial-intelligence
How to annoy a statistical referee?	question	references,referee
Is it possible to train a neural network without backpropagation?	question	machine-learning,neural-networks,optimization,backpropagation
Conditional inference trees vs traditional decision trees	question	r,machine-learning,cart
What is covariance in plain language?	question	correlation,repeated-measures,terminology,covariance,independence
When to use gamma GLMs?	question	generalized-linear-model,gamma-distribution
Comprehensive list of activation functions in neural networks with pros/cons	question	neural-networks,references
Percentile vs quantile vs quartile	question	descriptive-statistics,quantiles,median,percentage
When should linear regression be called &quot;machine learning&quot;?	question	regression,machine-learning,multiple-regression,terminology,definition
Locating freely available data samples	question	dataset,sample,population,teaching
What&#39;s the difference between correlation and simple linear regression?	question	correlation,regression
How to select kernel for SVM?	question	machine-learning,svm,kernel-trick
Difference between standard error and standard deviation	question	mean,standard-deviation,standard-error,intuition
What is an embedding layer in a neural network?	question	machine-learning,neural-networks,python,word-embeddings
PCA and proportion of variance explained	question	regression,pca,linear-model,dimensionality-reduction
KL divergence between two univariate Gaussians	question	normal-distribution,kullback-leibler
Interpreting plot.lm()	question	r,regression,data-visualization,residuals,outliers
&quot;Best&quot; series of colors to use for differentiating series in publication-quality plots	question	data-visualization
Is this really how p-values work? Can a million research papers per year be based on pure randomness?	question	hypothesis-testing,statistical-significance,p-value
Explain &quot;Curse of dimensionality&quot; to a child	question	machine-learning,dimensionality-reduction,high-dimensional
Is it possible to have a pair of Gaussian random variables for which the joint distribution is not Gaussian?	question	normal-distribution,multivariate-analysis,copula,bivariate
How do you calculate precision and recall for multiclass classification using confusion matrix?	question	machine-learning,classification,precision-recall,multi-class
Maximum Likelihood Estimation (MLE) in layman terms	question	mathematical-statistics,maximum-likelihood,intuition,definition,philosophical
What book would you recommend for non-statistician scientists?	question	references
Calculating optimal number of bins in a histogram	question	rule-of-thumb,histogram
Including the interaction but not the main effects in a model	question	regression,modeling,interaction,regression-coefficients
What are the main differences between K-means and K-nearest neighbours?	question	machine-learning,k-means,k-nearest-neighbour
Bias and variance in leave-one-out vs K-fold cross validation	question	machine-learning,variance,cross-validation,bias,bias-variance-tradeoff
Clustering on the output of t-SNE	question	clustering,interpretation,k-means,tsne
What is the best way to identify outliers in multivariate data?	question	multivariate-analysis,outliers
Why is ANOVA taught / used as if it is a different research methodology compared to linear regression?	question	regression,anova
Can someone explain Gibbs sampling in very simple words?	question	modeling,sampling,conditional-probability,gibbs
Difference between confidence intervals and prediction intervals	question	regression,confidence-interval,predictive-models,prediction-interval
What does a &quot;closed-form solution&quot; mean?	question	regression,machine-learning,probability,terminology,stochastic-processes
How scared should we be about convergence warnings in lme4	question	r,mixed-model,lme4-nlme
Why are neural networks becoming deeper, but not wider?	question	machine-learning,classification,neural-networks,deep-learning,conv-neural-network
Under what conditions does correlation imply causation?	question	correlation,causality
Simple algorithm for online outlier detection of a generic time series	question	time-series,outliers,mathematical-statistics,real-time
Is there a way to remember the definitions of Type I and Type II Errors?	question	terminology,type-i-and-ii-errors
Essential data checking tests	question	dataset,outliers,checking
Diagnostic plots for count regression	question	generalized-linear-model,residuals,negative-binomial,zero-inflation,poisson-regression
What is the difference between zero-inflated and hurdle models?	question	zero-inflation
Who Are The Bayesians?	question	bayesian,mathematical-statistics,inference,bayes,frequentist
How much do we know about p-hacking &quot;in the wild&quot;?	question	hypothesis-testing,statistical-significance,p-value,model-selection,reproducible-research
Is there an intuitive explanation why multicollinearity is a problem in linear regression?	question	regression,intuition,multicollinearity
What is rank deficiency, and how to deal with it?	question	r,logistic,lme4-nlme
How to calculate Area Under the Curve (AUC), or the c-statistic, by hand	question	regression,logistic,classification,roc,auc
How to choose nlme or lme4 R library for mixed effects models?	question	r,mixed-model,lme4-nlme
Does an unbalanced sample matter when doing logistic regression?	question	regression,logistic,sample-size,unbalanced-classes
What are examples where a &quot;naive bootstrap&quot; fails?	question	hypothesis-testing,confidence-interval,bootstrap
tanh activation function vs sigmoid activation function	question	machine-learning,neural-networks,optimization,cost-maximization
How to efficiently manage a statistical analysis project?	question	project-management
What, precisely, is a confidence interval?	question	confidence-interval,definition
T-test for non normal when N&gt;50?	question	normal-distribution,t-test,central-limit-theorem
If mean is so sensitive, why use it in the first place?	question	mathematical-statistics,mean,median
What is the benefit of breaking up a continuous predictor variable?	question	regression,modeling,continuous-data,binning,regression-strategies
If I have a 58% chance of winning a point, what&#39;s the chance of me winning a ping pong game to 21, win by 2?	question	probability,games
Given the power of computers these days, is there ever a reason to do a chi-squared test rather than Fisher&#39;s exact test?	question	chi-squared,contingency-tables,fishers-exact
Why does the Lasso provide Variable Selection?	question	regression,feature-selection,lasso,regularization
When to use regularization methods for regression?	question	regression,least-squares,lasso,ridge-regression,fused-lasso
How to apply Neural Network to time series forecasting?	question	time-series,forecasting,neural-networks
Understanding &quot;variance&quot; intuitively	question	distributions,variance,standard-deviation,inference,intuition
Why use gradient descent for linear regression, when a closed-form math solution is available?	question	regression,machine-learning,gradient-descent
Rules of thumb for &quot;modern&quot; statistics	question	modeling,eda,rule-of-thumb
What is the lasso in regression analysis?	question	regression,lasso,regularization,shrinkage
The Book of Why by Judea Pearl: Why is he bashing statistics?	question	causality
